"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Day_effect","Dir"
"625","GO:1903354",0.0125484005840111,0.999931949083946,1,9,"regulation of distal tip cell migration","BP","Day7_Group_MAvAM","Upregulated"
"626","GO:0045948",0.0127583638817424,0.999929647041432,1,9,"positive regulation of translational initiation","BP","Day7_Group_MAvAM","Upregulated"
"627","GO:0035262",0.0134486153145021,0.999920834534946,1,10,"gonad morphogenesis","BP","Day7_Group_MAvAM","Upregulated"
"628","GO:0006885",0.0135279218059183,0.999920880503946,1,9,"regulation of pH","BP","Day7_Group_MAvAM","Upregulated"
"629","GO:0001964",0.0140323919335776,0.999913793320916,1,10,"startle response","BP","Day7_Group_MAvAM","Upregulated"
"630","GO:0035729",0.0142635934321337,0.999910025572117,1,11,"cellular response to hepatocyte growth factor stimulus","BP","Day7_Group_MAvAM","Upregulated"
"631","GO:0015701",0.0149136259801186,0.999901613677476,1,11,"bicarbonate transport","BP","Day7_Group_MAvAM","Upregulated"
"632","GO:0046856",0.0149751321435455,0.999901785556602,1,10,"phosphatidylinositol dephosphorylation","BP","Day7_Group_MAvAM","Upregulated"
"633","GO:0044782",0.0153346550269925,0.999893745169721,1,14,"cilium organization","BP","Day7_Group_MAvAM","Upregulated"
"634","GO:0051693",0.0163096098169153,0.999882270467589,1,11,"actin filament capping","BP","Day7_Group_MAvAM","Upregulated"
"635","GO:0015889",0.0163189260714744,0.999880331679055,1,13,"cobalamin transport","BP","Day7_Group_MAvAM","Upregulated"
"636","GO:0050793",0.0166294794421326,0.999876577740519,1,12,"regulation of developmental process","BP","Day7_Group_MAvAM","Upregulated"
"637","GO:0060026",0.0186446378093954,0.999841928764578,1,15,"convergent extension","BP","Day7_Group_MAvAM","Upregulated"
"638","GO:0010634",0.0192645954373583,0.999829793409994,1,17,"positive regulation of epithelial cell migration","BP","Day7_Group_MAvAM","Upregulated"
"639","GO:0061371",0.0203528677123894,0.999811517022725,1,15,"determination of heart left/right asymmetry","BP","Day7_Group_MAvAM","Upregulated"
"640","GO:0051453",0.0215254166690227,0.999789081990184,1,15,"regulation of intracellular pH","BP","Day7_Group_MAvAM","Upregulated"
"641","GO:0072583",0.0241036818044592,0.999733068066489,1,17,"clathrin-dependent endocytosis","BP","Day7_Group_MAvAM","Upregulated"
"642","GO:0000422",0.0243216989756585,0.99972566779134,1,20,"autophagy of mitochondrion","BP","Day7_Group_MAvAM","Upregulated"
"643","GO:0042438",0.0267934629091399,0.999662265924226,1,27,"melanin biosynthetic process","BP","Day7_Group_MAvAM","Upregulated"
"644","GO:0061314",0.0288206432486041,0.999613195089975,1,21,"Notch signaling involved in heart development","BP","Day7_Group_MAvAM","Upregulated"
"645","GO:0016540",0.0290318410594104,0.999606591327288,1,22,"protein autoprocessing","BP","Day7_Group_MAvAM","Upregulated"
"646","GO:0071364",0.0299889727936986,0.999577700644237,1,25,"cellular response to epidermal growth factor stimulus","BP","Day7_Group_MAvAM","Upregulated"
"647","GO:0007173",0.0315522837628799,0.999533934214605,1,23,"epidermal growth factor receptor signaling pathway","BP","Day7_Group_MAvAM","Upregulated"
"648","GO:0071320",0.032710360167329,0.999494858196271,1,28,"cellular response to cAMP","BP","Day7_Group_MAvAM","Upregulated"
"649","GO:0000045",0.0350730430618285,0.999418748802808,1,28,"autophagosome assembly","BP","Day7_Group_MAvAM","Upregulated"
"650","GO:0031638",0.0352590898256528,0.99941332229716,1,27,"zymogen activation","BP","Day7_Group_MAvAM","Upregulated"
"651","GO:0072675",0.0368167961434636,0.999359975146131,1,27,"osteoclast fusion","BP","Day7_Group_MAvAM","Upregulated"
"652","GO:0016236",0.04088623840644,0.999204039468088,1,33,"macroautophagy","BP","Day7_Group_MAvAM","Upregulated"
"653","GO:0061045",0.0413052928450024,0.999190019170035,1,30,"negative regulation of wound healing","BP","Day7_Group_MAvAM","Upregulated"
"654","GO:0045616",0.041757910914003,0.999171125519295,1,31,"regulation of keratinocyte differentiation","BP","Day7_Group_MAvAM","Upregulated"
"655","GO:0004727",0.00134427475150301,1,1,1,"prenylated protein tyrosine phosphatase activity","MF","Day7_Group_MAvAM","Upregulated"
"656","GO:0008775",0.00269097668858723,0.999998245671936,1,2,"acetate CoA-transferase activity","MF","Day7_Group_MAvAM","Upregulated"
"657","GO:0035727",0.00312149887762626,0.999997638901961,1,2,"lysophosphatidic acid binding","MF","Day7_Group_MAvAM","Upregulated"
"658","GO:0008934",0.00448469574194535,0.999993498899728,1,3,"inositol monophosphate 1-phosphatase activity","MF","Day7_Group_MAvAM","Upregulated"
"659","GO:0052832",0.00448469574194535,0.999993498899728,1,3,"inositol monophosphate 3-phosphatase activity","MF","Day7_Group_MAvAM","Upregulated"
"660","GO:0052833",0.00448469574194535,0.999993498899728,1,3,"inositol monophosphate 4-phosphatase activity","MF","Day7_Group_MAvAM","Upregulated"
"661","GO:0043812",0.00616453526924519,0.999986172835855,1,4,"phosphatidylinositol-4-phosphate phosphatase activity","MF","Day7_Group_MAvAM","Upregulated"
"662","GO:0008510",0.00623341209130436,0.999985861705096,1,4,"sodium:bicarbonate symporter activity","MF","Day7_Group_MAvAM","Upregulated"
"663","GO:0003986",0.0069728812307586,0.999980340201483,1,6,"acetyl-CoA hydrolase activity","MF","Day7_Group_MAvAM","Upregulated"
"664","GO:0016805",0.011446355148669,0.999942119501656,1,11,"dipeptidase activity","MF","Day7_Group_MAvAM","Upregulated"
"665","GO:0005452",0.0127904976204485,0.999929291331043,1,9,"inorganic anion exchanger activity","MF","Day7_Group_MAvAM","Upregulated"
"666","GO:0004708",0.0131420137804891,0.999925341285317,1,9,"MAP kinase kinase activity","MF","Day7_Group_MAvAM","Upregulated"
"667","GO:0019887",0.0132674174555659,0.999922183797814,1,11,"protein kinase regulator activity","MF","Day7_Group_MAvAM","Upregulated"
"668","GO:0043024",0.0134146300243217,0.999921235161828,1,10,"ribosomal small subunit binding","MF","Day7_Group_MAvAM","Upregulated"
"669","GO:0016716",0.0210748133448501,0.999794269353956,1,20,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF","Day7_Group_MAvAM","Upregulated"
"670","GO:0008138",0.0232772759990305,0.9997481943639,1,21,"protein tyrosine/serine/threonine phosphatase activity","MF","Day7_Group_MAvAM","Upregulated"
"671","GO:0031419",0.0257491671593334,0.999692359701397,1,20,"cobalamin binding","MF","Day7_Group_MAvAM","Upregulated"
"672","GO:0003743",0.0382640062801565,0.999304200053453,1,32,"translation initiation factor activity","MF","Day7_Group_MAvAM","Upregulated"
"673","GO:0005546",0.0393351644354424,0.999263701935399,1,33,"phosphatidylinositol-4,5-bisphosphate binding","MF","Day7_Group_MAvAM","Upregulated"
"674","GO:0045944",0.0293622626046792,0.990155666667987,7,548,"positive regulation of transcription by RNA polymerase II","BP","Day14_Primary_AvM","Downregulated"
"675","GO:0006814",9.2531943350851e-05,0.999993690774807,5,99,"sodium ion transport","BP","Day14_Primary_AvM","Downregulated"
"676","GO:0007605",0.000294335627035528,0.999974235482319,5,99,"sensory perception of sound","BP","Day14_Primary_AvM","Downregulated"
"677","GO:0030001",1.41341287121246e-06,0.999999982489209,4,15,"metal ion transport","BP","Day14_Primary_AvM","Downregulated"
"678","GO:0006898",0.00305057297033631,0.999666514546723,4,94,"receptor-mediated endocytosis","BP","Day14_Primary_AvM","Downregulated"
"679","GO:0007507",0.0119826964726821,0.998052004604858,4,141,"heart development","BP","Day14_Primary_AvM","Downregulated"
"680","GO:0070447",1.92208080199385e-05,0.999999832662609,3,8,"positive regulation of oligodendrocyte progenitor proliferation","BP","Day14_Primary_AvM","Downregulated"
"681","GO:0003139",2.82439392246655e-05,0.999999706546334,3,9,"secondary heart field specification","BP","Day14_Primary_AvM","Downregulated"
"682","GO:0003223",3.29133946738114e-05,0.999999627071793,3,10,"ventricular compact myocardium morphogenesis","BP","Day14_Primary_AvM","Downregulated"
"683","GO:0140058",3.57989584371056e-05,0.999999553999454,3,13,"neuron projection arborization","BP","Day14_Primary_AvM","Downregulated"
"684","GO:1904447",3.82235228922109e-05,0.999999521664598,3,12,"folate import across plasma membrane","BP","Day14_Primary_AvM","Downregulated"
"685","GO:0061156",4.50225030217112e-05,0.999999432785004,3,10,"pulmonary artery morphogenesis","BP","Day14_Primary_AvM","Downregulated"
"686","GO:0060068",6.56223652012241e-05,0.999999034808282,3,11,"vagina development","BP","Day14_Primary_AvM","Downregulated"
"687","GO:0042438",8.68571221145303e-05,0.99999838664518,3,27,"melanin biosynthetic process","BP","Day14_Primary_AvM","Downregulated"
"688","GO:0060982",0.000117580913271334,0.999997774458158,3,14,"coronary artery morphogenesis","BP","Day14_Primary_AvM","Downregulated"
"689","GO:0050769",0.000192585711518386,0.999995399263531,3,22,"positive regulation of neurogenesis","BP","Day14_Primary_AvM","Downregulated"
"690","GO:0003148",0.000200242413223521,0.999995176849791,3,21,"outflow tract septum morphogenesis","BP","Day14_Primary_AvM","Downregulated"
"691","GO:0008584",0.000513613039043876,0.999982301807796,3,31,"male gonad development","BP","Day14_Primary_AvM","Downregulated"
"692","GO:0060976",0.000827201110104907,0.99996647319603,3,30,"coronary vasculature development","BP","Day14_Primary_AvM","Downregulated"
"693","GO:0030514",0.00183268763215939,0.999899259118691,3,49,"negative regulation of BMP signaling pathway","BP","Day14_Primary_AvM","Downregulated"
"694","GO:0001843",0.00466067775562396,0.999641472719708,3,57,"neural tube closure","BP","Day14_Primary_AvM","Downregulated"
"695","GO:0140077",0.000131547419583938,0.999999711615001,2,3,"positive regulation of lipoprotein transport","BP","Day14_Primary_AvM","Downregulated"
"696","GO:0046879",0.000167453457339057,0.999999414268729,2,4,"hormone secretion","BP","Day14_Primary_AvM","Downregulated"
"697","GO:0010951",0.000355279949769432,0.999997705822628,2,6,"negative regulation of endopeptidase activity","BP","Day14_Primary_AvM","Downregulated"
"698","GO:0033280",0.000754783829575886,0.999992468065862,2,7,"response to vitamin D","BP","Day14_Primary_AvM","Downregulated"
"699","GO:0006766",0.000776322065584669,0.999991836350825,2,8,"vitamin metabolic process","BP","Day14_Primary_AvM","Downregulated"
"700","GO:0010165",0.00101141091519855,0.999987216164248,2,10,"response to X-ray","BP","Day14_Primary_AvM","Downregulated"
"701","GO:0020028",0.00177056231649145,0.999971704545044,2,8,"endocytic hemoglobin import into cell","BP","Day14_Primary_AvM","Downregulated"
"702","GO:0061642",0.00229443762751297,0.999956018210711,2,10,"chemoattraction of axon","BP","Day14_Primary_AvM","Downregulated"
"703","GO:0032526",0.00365567771067486,0.999902795684987,2,20,"response to retinoic acid","BP","Day14_Primary_AvM","Downregulated"
"704","GO:0045056",0.00378570647542029,0.999900377525554,2,15,"transcytosis","BP","Day14_Primary_AvM","Downregulated"
"705","GO:0061178",0.00507568186646719,0.999845996713206,2,14,"regulation of insulin secretion involved in cellular response to glucose stimulus","BP","Day14_Primary_AvM","Downregulated"
"706","GO:0097242",0.00508652684420447,0.99984421216431,2,15,"amyloid-beta clearance","BP","Day14_Primary_AvM","Downregulated"
"707","GO:0051262",0.00561180768589985,0.999814035315414,2,20,"protein tetramerization","BP","Day14_Primary_AvM","Downregulated"
"708","GO:0042421",0.00579749051835485,0.999803864658897,2,21,"norepinephrine biosynthetic process","BP","Day14_Primary_AvM","Downregulated"
"709","GO:0035725",0.00838441808255786,0.9996544106091,2,23,"sodium ion transmembrane transport","BP","Day14_Primary_AvM","Downregulated"
"710","GO:0045807",0.00941649635760327,0.999587752818723,2,23,"positive regulation of endocytosis","BP","Day14_Primary_AvM","Downregulated"
"711","GO:0035904",0.0115405158345573,0.999432495665782,2,27,"aorta development","BP","Day14_Primary_AvM","Downregulated"
"712","GO:0031100",0.0119530317264373,0.999400083012116,2,28,"animal organ regeneration","BP","Day14_Primary_AvM","Downregulated"
"713","GO:0071363",0.0119573794413837,0.999393038350139,2,35,"cellular response to growth factor stimulus","BP","Day14_Primary_AvM","Downregulated"
"714","GO:0003281",0.0154497679385037,0.999116793946326,2,26,"ventricular septum development","BP","Day14_Primary_AvM","Downregulated"
"715","GO:0071456",0.0194097102045282,0.998723565276574,2,39,"cellular response to hypoxia","BP","Day14_Primary_AvM","Downregulated"
"716","GO:0030900",0.0211565286055553,0.998537348168762,2,44,"forebrain development","BP","Day14_Primary_AvM","Downregulated"
"717","GO:0016197",0.021158263611152,0.998540812250785,2,41,"endosomal transport","BP","Day14_Primary_AvM","Downregulated"
"718","GO:0018108",0.0222996649009567,0.998426683380244,2,36,"peptidyl-tyrosine phosphorylation","BP","Day14_Primary_AvM","Downregulated"
"719","GO:0045860",0.0253326702680458,0.998081002985811,2,39,"positive regulation of protein kinase activity","BP","Day14_Primary_AvM","Downregulated"
"720","GO:0060070",0.0266808209050434,0.997913097704687,2,44,"canonical Wnt signaling pathway","BP","Day14_Primary_AvM","Downregulated"
"721","GO:0051897",0.0313138567822095,0.997307486203427,2,60,"positive regulation of protein kinase B signaling","BP","Day14_Primary_AvM","Downregulated"
"722","GO:0002576",0.0364587150174994,0.996620106303468,2,47,"platelet degranulation","BP","Day14_Primary_AvM","Downregulated"
"723","GO:0008543",0.0381545837689692,0.996397925118512,2,39,"fibroblast growth factor receptor signaling pathway","BP","Day14_Primary_AvM","Downregulated"
"724","GO:0018142",0.00623349788669162,0.999985521352204,1,4,"protein-DNA covalent cross-linking","BP","Day14_Primary_AvM","Downregulated"
"725","GO:0019264",0.00640639646515447,1,1,1,"glycine biosynthetic process from serine","BP","Day14_Primary_AvM","Downregulated"
"726","GO:1904482",0.00640639646515447,1,1,1,"cellular response to tetrahydrofolate","BP","Day14_Primary_AvM","Downregulated"
"727","GO:2001206",0.00677175057896346,0.999988599554746,1,2,"positive regulation of osteoclast development","BP","Day14_Primary_AvM","Downregulated"
"728","GO:0043619",0.00689873074601528,1,1,1,"regulation of transcription from RNA polymerase II promoter in response to oxidative stress","BP","Day14_Primary_AvM","Downregulated"
"729","GO:0048625",0.00689873074601528,1,1,1,"myoblast fate commitment","BP","Day14_Primary_AvM","Downregulated"
"730","GO:0001998",0.00789094913373894,1,1,1,"angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure","BP","Day14_Primary_AvM","Downregulated"
"731","GO:0002033",0.00789094913373894,1,1,1,"angiotensin-mediated vasodilation involved in regulation of systemic arterial blood pressure","BP","Day14_Primary_AvM","Downregulated"
"732","GO:0010734",0.00789094913373894,1,1,1,"negative regulation of protein glutathionylation","BP","Day14_Primary_AvM","Downregulated"
"733","GO:0046390",0.00789094913373894,1,1,1,"ribose phosphate biosynthetic process","BP","Day14_Primary_AvM","Downregulated"
"734","GO:1904879",0.00789094913373894,1,1,1,"positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","BP","Day14_Primary_AvM","Downregulated"
"735","GO:0043129",0.00813259958812342,0.999983545734116,1,2,"surfactant homeostasis","BP","Day14_Primary_AvM","Downregulated"
"736","GO:0048635",0.00854837380315589,0.999975766944115,1,3,"negative regulation of muscle organ development","BP","Day14_Primary_AvM","Downregulated"
"737","GO:0043412",0.00903307104212728,0.999979690971699,1,2,"macromolecule modification","BP","Day14_Primary_AvM","Downregulated"
"738","GO:0032507",0.00957372474473063,0.999969590866271,1,3,"maintenance of protein location in cell","BP","Day14_Primary_AvM","Downregulated"
"739","GO:0006565",0.00971719605526986,0.999976490078981,1,2,"L-serine catabolic process","BP","Day14_Primary_AvM","Downregulated"
"740","GO:1903181",0.0100421269541359,0.999974887359738,1,2,"positive regulation of dopamine biosynthetic process","BP","Day14_Primary_AvM","Downregulated"
"741","GO:0032268",0.0119631549497998,0.999946542491151,1,4,"regulation of cellular protein metabolic process","BP","Day14_Primary_AvM","Downregulated"
"742","GO:0032455",0.0126213774569478,0.999960278612991,1,2,"nerve growth factor processing","BP","Day14_Primary_AvM","Downregulated"
"743","GO:0051004",0.0126213774569478,0.999960278612991,1,2,"regulation of lipoprotein lipase activity","BP","Day14_Primary_AvM","Downregulated"
"744","GO:0007500",0.012657069693867,0.999960052911419,1,2,"mesodermal cell fate determination","BP","Day14_Primary_AvM","Downregulated"
"745","GO:0019322",0.0134831492605624,0.999954649273053,1,2,"pentose biosynthetic process","BP","Day14_Primary_AvM","Downregulated"
"746","GO:0019227",0.0144844544851466,1,1,1,"neuronal action potential propagation","BP","Day14_Primary_AvM","Downregulated"
"747","GO:0086002",0.0144844544851466,1,1,1,"cardiac muscle cell action potential involved in contraction","BP","Day14_Primary_AvM","Downregulated"
"748","GO:0001766",0.0145091383595648,1,1,1,"membrane raft polarization","BP","Day14_Primary_AvM","Downregulated"
"749","GO:0001768",0.0145091383595648,1,1,1,"establishment of T cell polarity","BP","Day14_Primary_AvM","Downregulated"
"750","GO:0002277",0.0145091383595648,1,1,1,"myeloid dendritic cell activation involved in immune response","BP","Day14_Primary_AvM","Downregulated"
"751","GO:0046631",0.0145091383595648,1,1,1,"alpha-beta T cell activation","BP","Day14_Primary_AvM","Downregulated"
"752","GO:0046633",0.0145091383595648,1,1,1,"alpha-beta T cell proliferation","BP","Day14_Primary_AvM","Downregulated"
"753","GO:0032615",0.0157809627885245,0.999937801833998,1,2,"interleukin-12 production","BP","Day14_Primary_AvM","Downregulated"
"754","GO:0034766",0.0160954309657377,0.999913795611324,1,3,"negative regulation of ion transmembrane transport","BP","Day14_Primary_AvM","Downregulated"
"755","GO:0035864",0.0160954309657377,0.999913795611324,1,3,"response to potassium ion","BP","Day14_Primary_AvM","Downregulated"
"756","GO:0035277",0.016758891795292,0.999894878281141,1,4,"spiracle morphogenesis, open tracheal system","BP","Day14_Primary_AvM","Downregulated"
"757","GO:0032613",0.0169699971411998,0.999904135000168,1,3,"interleukin-10 production","BP","Day14_Primary_AvM","Downregulated"
"758","GO:0001771",0.017305222091238,0.999925148054562,1,2,"immunological synapse formation","BP","Day14_Primary_AvM","Downregulated"
"759","GO:1903715",0.017464610587077,0.999898442526108,1,3,"regulation of aerobic respiration","BP","Day14_Primary_AvM","Downregulated"
"760","GO:0015755",0.0175084529235512,0.999885228002199,1,4,"fructose transmembrane transport","BP","Day14_Primary_AvM","Downregulated"
"761","GO:0002280",0.0177864277209215,0.999920907912828,1,2,"monocyte activation involved in immune response","BP","Day14_Primary_AvM","Downregulated"
"762","GO:1902915",0.0177864277209215,0.999920907912828,1,2,"negative regulation of protein polyubiquitination","BP","Day14_Primary_AvM","Downregulated"
"763","GO:0009051",0.0179951756736483,0.999892152290301,1,3,"pentose-phosphate shunt, oxidative branch","BP","Day14_Primary_AvM","Downregulated"
"764","GO:0008637",0.0180539575804576,0.999864442969664,1,6,"apoptotic mitochondrial changes","BP","Day14_Primary_AvM","Downregulated"
"765","GO:0072091",0.0181000604717728,0.999869170617773,1,5,"regulation of stem cell proliferation","BP","Day14_Primary_AvM","Downregulated"
"766","GO:0043249",0.0188532586774651,0.999858011934993,1,5,"erythrocyte maturation","BP","Day14_Primary_AvM","Downregulated"
"767","GO:0046655",0.0189020613443537,0.999857273047381,1,5,"folic acid metabolic process","BP","Day14_Primary_AvM","Downregulated"
"768","GO:0035305",0.0190139361299007,0.999909557546109,1,2,"negative regulation of dephosphorylation","BP","Day14_Primary_AvM","Downregulated"
"769","GO:1990776",0.0190139361299007,0.999909557546109,1,2,"response to angiotensin","BP","Day14_Primary_AvM","Downregulated"
"770","GO:0002001",0.0193843341548823,0.999859204360351,1,4,"renin secretion into blood stream","BP","Day14_Primary_AvM","Downregulated"
"771","GO:0006544",0.0215506375579525,0.999825815694372,1,4,"glycine metabolic process","BP","Day14_Primary_AvM","Downregulated"
"772","GO:0061052",0.0215642544735179,0.999800835748941,1,7,"negative regulation of cell growth involved in cardiac muscle cell development","BP","Day14_Primary_AvM","Downregulated"
"773","GO:0006564",0.0226532754848907,0.999807444772618,1,4,"L-serine biosynthetic process","BP","Day14_Primary_AvM","Downregulated"
"774","GO:0006824",0.0226691281722647,0.999794398001697,1,5,"cobalt ion transport","BP","Day14_Primary_AvM","Downregulated"
"775","GO:0042415",0.0228743337681784,0.999825353407546,1,3,"norepinephrine metabolic process","BP","Day14_Primary_AvM","Downregulated"
"776","GO:0010222",0.0231353125922402,0.999799121476981,1,4,"stem vascular tissue pattern formation","BP","Day14_Primary_AvM","Downregulated"
"777","GO:0010588",0.0231353125922402,0.999799121476981,1,4,"cotyledon vascular tissue pattern formation","BP","Day14_Primary_AvM","Downregulated"
"778","GO:0006740",0.0244454042997467,0.999750840672081,1,6,"NADPH regeneration","BP","Day14_Primary_AvM","Downregulated"
"779","GO:0051156",0.0245858360589641,0.999773001952997,1,4,"glucose 6-phosphate metabolic process","BP","Day14_Primary_AvM","Downregulated"
"780","GO:1990034",0.0248429321781577,0.999768204156764,1,4,"calcium ion export across plasma membrane","BP","Day14_Primary_AvM","Downregulated"
"781","GO:0044179",0.024867664487202,0.999725051962019,1,9,"hemolysis in other organism","BP","Day14_Primary_AvM","Downregulated"
"782","GO:0002082",0.0252047666007102,0.999761365871985,1,4,"regulation of oxidative phosphorylation","BP","Day14_Primary_AvM","Downregulated"
"783","GO:0030323",0.0254926556554968,0.99973968975995,1,5,"respiratory tube development","BP","Day14_Primary_AvM","Downregulated"
"784","GO:0045060",0.0256235302934873,0.999753326222566,1,4,"negative thymic T cell selection","BP","Day14_Primary_AvM","Downregulated"
"785","GO:0070129",0.0257027397182121,0.999735358819147,1,5,"regulation of mitochondrial translation","BP","Day14_Primary_AvM","Downregulated"
"786","GO:0097066",0.0262787406403377,0.999740476897524,1,4,"response to thyroid hormone","BP","Day14_Primary_AvM","Downregulated"
"787","GO:0048384",0.026729251629828,0.999687048356867,1,8,"retinoic acid receptor signaling pathway","BP","Day14_Primary_AvM","Downregulated"
"788","GO:0045059",0.0269645840813664,0.999726673329741,1,4,"positive thymic T cell selection","BP","Day14_Primary_AvM","Downregulated"
"789","GO:1900086",0.0269765947800565,0.999726428374161,1,4,"positive regulation of peptidyl-tyrosine autophosphorylation","BP","Day14_Primary_AvM","Downregulated"
"790","GO:0090279",0.0270716472375709,0.999685437505133,1,7,"regulation of calcium ion import","BP","Day14_Primary_AvM","Downregulated"
"791","GO:0006741",0.0275498346977842,0.999746119893073,1,3,"NADP biosynthetic process","BP","Day14_Primary_AvM","Downregulated"
"792","GO:0001817",0.0275981069279792,0.999713601264095,1,4,"regulation of cytokine production","BP","Day14_Primary_AvM","Downregulated"
"793","GO:2000147",0.0282524443277594,0.999657239639738,1,7,"positive regulation of cell motility","BP","Day14_Primary_AvM","Downregulated"
"794","GO:0036518",0.0283102947525793,0.999798539145266,1,2,"chemorepulsion of dopaminergic neuron axon","BP","Day14_Primary_AvM","Downregulated"
"795","GO:1900153",0.0288217495950926,0.999643207130799,1,7,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","BP","Day14_Primary_AvM","Downregulated"
"796","GO:1902074",0.0288717936625064,0.999651824037644,1,6,"response to salt","BP","Day14_Primary_AvM","Downregulated"
"797","GO:0060213",0.0291000134695661,0.999646265576098,1,6,"positive regulation of nuclear-transcribed mRNA poly(A) tail shortening","BP","Day14_Primary_AvM","Downregulated"
"798","GO:0002281",0.0291668463918377,0.999679901405155,1,4,"macrophage activation involved in immune response","BP","Day14_Primary_AvM","Downregulated"
"799","GO:0035195",0.0308295639268027,0.999618451152131,1,5,"gene silencing by miRNA","BP","Day14_Primary_AvM","Downregulated"
"800","GO:0035278",0.0315918810531524,0.999562004103957,1,8,"miRNA mediated inhibition of translation","BP","Day14_Primary_AvM","Downregulated"
"801","GO:0006563",0.0316506726996011,0.999581109144054,1,6,"L-serine metabolic process","BP","Day14_Primary_AvM","Downregulated"
"802","GO:0050765",0.0329259936318838,0.99954643963639,1,6,"negative regulation of phagocytosis","BP","Day14_Primary_AvM","Downregulated"
"803","GO:0035999",0.0331716421605896,0.999539601282189,1,6,"tetrahydrofolate interconversion","BP","Day14_Primary_AvM","Downregulated"
"804","GO:0048821",0.0352820967185449,0.999478712444114,1,6,"erythrocyte development","BP","Day14_Primary_AvM","Downregulated"
"805","GO:0035022",0.0362951239653585,0.999557584139607,1,3,"positive regulation of Rac protein signal transduction","BP","Day14_Primary_AvM","Downregulated"
"806","GO:0035815",0.0368249642741744,0.999394313438009,1,9,"positive regulation of renal sodium excretion","BP","Day14_Primary_AvM","Downregulated"
"807","GO:0046653",0.0368761104516223,0.999385111722404,1,10,"tetrahydrofolate metabolic process","BP","Day14_Primary_AvM","Downregulated"
"808","GO:0014819",0.036951616853666,0.999382573396145,1,10,"regulation of skeletal muscle contraction","BP","Day14_Primary_AvM","Downregulated"
"809","GO:0009751",0.0373159052762488,0.999387550163903,1,8,"response to salicylic acid","BP","Day14_Primary_AvM","Downregulated"
"810","GO:0006071",0.0374610581904196,0.999435106779229,1,5,"glycerol metabolic process","BP","Day14_Primary_AvM","Downregulated"
"811","GO:0044351",0.0376993151401231,0.999463255639591,1,4,"macropinocytosis","BP","Day14_Primary_AvM","Downregulated"
"812","GO:0019058",0.0380380878464084,0.999363436472023,1,8,"viral life cycle","BP","Day14_Primary_AvM","Downregulated"
"813","GO:0051315",0.0387688405204339,0.99935190093178,1,7,"attachment of mitotic spindle microtubules to kinetochore","BP","Day14_Primary_AvM","Downregulated"
"814","GO:0070886",0.0391532744354237,0.99929930378522,1,11,"positive regulation of calcineurin-NFAT signaling cascade","BP","Day14_Primary_AvM","Downregulated"
"815","GO:0050919",0.0411327048222887,0.999269775917445,1,7,"negative chemotaxis","BP","Day14_Primary_AvM","Downregulated"
"816","GO:0015734",0.0413397778408647,0.999235367907557,1,9,"taurine transport","BP","Day14_Primary_AvM","Downregulated"
"817","GO:0043043",0.0424149533020265,0.999194744120195,1,9,"peptide biosynthetic process","BP","Day14_Primary_AvM","Downregulated"
"818","GO:0061643",0.0425318187349377,0.999270292728105,1,5,"chemorepulsion of axon","BP","Day14_Primary_AvM","Downregulated"
"819","GO:0034501",0.0425713079092804,0.99921735840682,1,7,"protein localization to kinetochore","BP","Day14_Primary_AvM","Downregulated"
"820","GO:1904948",0.0426573516356764,0.999235727446915,1,6,"midbrain dopaminergic neuron differentiation","BP","Day14_Primary_AvM","Downregulated"
"821","GO:0010996",0.04327325801777,0.999174477930891,1,8,"response to auditory stimulus","BP","Day14_Primary_AvM","Downregulated"
"822","GO:0006098",0.0433390400587235,0.999171944935694,1,8,"pentose-phosphate shunt","BP","Day14_Primary_AvM","Downregulated"
"823","GO:0033292",0.0433759209363408,0.999147140826313,1,10,"T-tubule organization","BP","Day14_Primary_AvM","Downregulated"
"824","GO:1904938",0.0446740493672461,0.99924399779302,1,4,"planar cell polarity pathway involved in axon guidance","BP","Day14_Primary_AvM","Downregulated"
"825","GO:0001508",0.0451044763249285,0.999120563772112,1,7,"action potential","BP","Day14_Primary_AvM","Downregulated"
"826","GO:0090023",0.0453248313647072,0.999068087211936,1,10,"positive regulation of neutrophil chemotaxis","BP","Day14_Primary_AvM","Downregulated"
"827","GO:0022038",0.0466033831911667,0.999267110118961,1,3,"corpus callosum development","BP","Day14_Primary_AvM","Downregulated"
"828","GO:0071470",0.0471982133312408,0.999016427493379,1,8,"cellular response to osmotic stress","BP","Day14_Primary_AvM","Downregulated"
"829","GO:0006739",0.048020649585112,0.998895592274306,1,20,"NADP metabolic process","BP","Day14_Primary_AvM","Downregulated"
"830","GO:0060402",0.04872270653553,0.998951237455275,1,8,"calcium ion transport into cytosol","BP","Day14_Primary_AvM","Downregulated"
"831","GO:0036120",0.0489468450731889,0.998962764161514,1,7,"cellular response to platelet-derived growth factor stimulus","BP","Day14_Primary_AvM","Downregulated"
"832","GO:0071467",0.0490333904416099,0.998887885456929,1,12,"cellular response to pH","BP","Day14_Primary_AvM","Downregulated"
