"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Day_moduleColor"
"3884","GO:0090521",0.0167116878179955,1,1,1,"glomerular visceral epithelial cell migration","BP","Day21_magenta"
"3885","GO:1904172",0.0167116878179955,1,1,1,"positive regulation of bleb assembly","BP","Day21_magenta"
"3886","GO:1904498",0.0167116878179955,1,1,1,"protein localization to mitotic actomyosin contractile ring","BP","Day21_magenta"
"3887","GO:0045006",0.0176362048998585,0.999895933480877,1,3,"DNA deamination","BP","Day21_magenta"
"3888","GO:0031860",0.017651445691881,0.999921736921026,1,2,"telomeric 3' overhang formation","BP","Day21_magenta"
"3889","GO:0002070",0.0177437224834654,0.999920912794031,1,2,"epithelial cell maturation","BP","Day21_magenta"
"3890","GO:0021571",0.018807212366323,0.999911100208925,1,2,"rhombomere 5 development","BP","Day21_magenta"
"3891","GO:0021599",0.018807212366323,0.999911100208925,1,2,"abducens nerve formation","BP","Day21_magenta"
"3892","GO:1902416",0.0193425185780953,0.999905941867924,1,2,"positive regulation of mRNA binding","BP","Day21_magenta"
"3893","GO:0110104",0.0199060735923365,0.99990035253893,1,2,"mRNA alternative polyadenylation","BP","Day21_magenta"
"3894","GO:0051272",0.020331715115859,0.999896022997113,1,2,"positive regulation of cellular component movement","BP","Day21_magenta"
"3895","GO:0032926",0.0206393992454533,0.999857279905085,1,3,"negative regulation of activin receptor signaling pathway","BP","Day21_magenta"
"3896","GO:0016240",0.0217276358568924,0.999881170715954,1,2,"autophagosome membrane docking","BP","Day21_magenta"
"3897","GO:0097061",0.0217867609990395,0.99984088826414,1,3,"dendritic spine organization","BP","Day21_magenta"
"3898","GO:0034315",0.0219460046060785,0.999878756664913,1,2,"regulation of Arp2/3 complex-mediated actin nucleation","BP","Day21_magenta"
"3899","GO:0000350",0.0221398397003627,0.999876593264433,1,2,"generation of catalytic spliceosome for second transesterification step","BP","Day21_magenta"
"3900","GO:0000389",0.0226882073531942,0.999870368094176,1,2,"mRNA 3'-splice site recognition","BP","Day21_magenta"
"3901","GO:0043418",0.02269942655297,0.999870239114263,1,2,"homocysteine catabolic process","BP","Day21_magenta"
"3902","GO:0071636",0.0228337830774061,0.999868689462857,1,2,"positive regulation of transforming growth factor beta production","BP","Day21_magenta"
"3903","GO:0061074",0.0228411128412334,0.999868604654591,1,2,"regulation of neural retina development","BP","Day21_magenta"
"3904","GO:0030050",0.0228570621512888,0.999868420019061,1,2,"vesicle transport along actin filament","BP","Day21_magenta"
"3905","GO:0021978",0.0230035400172849,0.999866718199789,1,2,"telencephalon regionalization","BP","Day21_magenta"
"3906","GO:1902003",0.0230646595184077,0.99986600482562,1,2,"regulation of amyloid-beta formation","BP","Day21_magenta"
"3907","GO:0051084",0.0231072356571496,0.999865506747303,1,2,"'de novo' posttranslational protein folding","BP","Day21_magenta"
"3908","GO:0072673",0.0231829552011576,0.999864618629874,1,2,"lamellipodium morphogenesis","BP","Day21_magenta"
"3909","GO:0099606",0.0232908825440571,0.999863347633981,1,2,"microtubule plus-end directed mitotic chromosome migration","BP","Day21_magenta"
"3910","GO:0099607",0.0232908825440571,0.999863347633981,1,2,"lateral attachment of mitotic spindle microtubules to kinetochore","BP","Day21_magenta"
"3911","GO:0038108",0.0233713293004212,0.999862396351593,1,2,"negative regulation of appetite by leptin-mediated signaling pathway","BP","Day21_magenta"
"3912","GO:0003404",0.0234093880044847,0.999861945144137,1,2,"optic vesicle morphogenesis","BP","Day21_magenta"
"3913","GO:1902412",0.0243016635936415,0.999851152450276,1,2,"regulation of mitotic cytokinesis","BP","Day21_magenta"
"3914","GO:1901475",0.0246181538934506,0.999796583580223,1,3,"pyruvate transmembrane transport","BP","Day21_magenta"
"3915","GO:0032527",0.0250837364598283,0.99984135444962,1,2,"protein exit from endoplasmic reticulum","BP","Day21_magenta"
"3916","GO:0090114",0.0250837364598283,0.99984135444962,1,2,"COPII-coated vesicle budding","BP","Day21_magenta"
"3917","GO:0006565",0.0251034749219355,0.99984110306915,1,2,"L-serine catabolic process","BP","Day21_magenta"
"3918","GO:0035494",0.0252249490101575,0.999839551590553,1,2,"SNARE complex disassembly","BP","Day21_magenta"
"3919","GO:0021797",0.0256518733096394,0.999834038290034,1,2,"forebrain anterior/posterior pattern specification","BP","Day21_magenta"
"3920","GO:0032873",0.0259130977794344,0.999830618302169,1,2,"negative regulation of stress-activated MAPK cascade","BP","Day21_magenta"
"3921","GO:0006301",0.0271375233307895,0.999814116580443,1,2,"postreplication repair","BP","Day21_magenta"
"3922","GO:0006423",0.0272394055924507,0.999812708457961,1,2,"cysteinyl-tRNA aminoacylation","BP","Day21_magenta"
"3923","GO:0006448",0.0278225934933284,0.999804544459361,1,2,"regulation of translational elongation","BP","Day21_magenta"
"3924","GO:0090207",0.0278871167526943,0.99980363035038,1,2,"regulation of triglyceride metabolic process","BP","Day21_magenta"
"3925","GO:0032206",0.0278879144482248,0.999803619035793,1,2,"positive regulation of telomere maintenance","BP","Day21_magenta"
"3926","GO:0071459",0.0282187828525362,0.999798897453979,1,2,"protein localization to chromosome, centromeric region","BP","Day21_magenta"
"3927","GO:0031222",0.0285372071147955,0.999794299714403,1,2,"arabinan catabolic process","BP","Day21_magenta"
"3928","GO:0098761",0.0291690918009728,0.999713832403219,1,3,"cellular response to interleukin-7","BP","Day21_magenta"
"3929","GO:0071816",0.0299876686589153,0.999697432566064,1,3,"tail-anchored membrane protein insertion into ER membrane","BP","Day21_magenta"
"3930","GO:0035873",0.0304041512274579,0.999650325481711,1,4,"lactate transmembrane transport","BP","Day21_magenta"
"3931","GO:0002090",0.0304983979078482,0.999686965621368,1,3,"regulation of receptor internalization","BP","Day21_magenta"
"3932","GO:0070495",0.0307380883109466,0.999761077796466,1,2,"negative regulation of thrombin-activated receptor signaling pathway","BP","Day21_magenta"
"3933","GO:0045143",0.0314633840499372,0.999749576197682,1,2,"homologous chromosome segregation","BP","Day21_magenta"
"3934","GO:0070143",0.0315376261630927,0.99974838337909,1,2,"mitochondrial alanyl-tRNA aminoacylation","BP","Day21_magenta"
"3935","GO:0140018",0.0315376261630927,0.99974838337909,1,2,"regulation of cytoplasmic translational fidelity","BP","Day21_magenta"
"3936","GO:1902751",0.0315701820561762,0.999747859408086,1,2,"positive regulation of cell cycle G2/M phase transition","BP","Day21_magenta"
"3937","GO:0006210",0.0317950910348173,0.99974422447805,1,2,"thymine catabolic process","BP","Day21_magenta"
"3938","GO:0015966",0.0322078986299146,0.999737483957625,1,2,"diadenosine tetraphosphate biosynthetic process","BP","Day21_magenta"
"3939","GO:2000845",0.0325568105621514,0.999731717248484,1,2,"positive regulation of testosterone secretion","BP","Day21_magenta"
"3940","GO:0060235",0.0328916316998356,0.999726123521867,1,2,"lens induction in camera-type eye","BP","Day21_magenta"
"3941","GO:0045830",0.0329553660253234,0.999634087130314,1,3,"positive regulation of isotype switching","BP","Day21_magenta"
"3942","GO:0090618",0.0330557994076588,0.999723359390134,1,2,"DNA clamp unloading","BP","Day21_magenta"
"3943","GO:0021754",0.0331115822225301,0.999722416948274,1,2,"facial nucleus development","BP","Day21_magenta"
"3944","GO:0007634",0.0331327262260052,0.999722059297674,1,2,"optokinetic behavior","BP","Day21_magenta"
"3945","GO:0021747",0.0331452148852843,0.999721847942121,1,2,"cochlear nucleus development","BP","Day21_magenta"
"3946","GO:0060463",0.0331452148852843,0.999721847942121,1,2,"lung lobe morphogenesis","BP","Day21_magenta"
"3947","GO:0006425",0.0331452300335604,0.999721847685705,1,2,"glutaminyl-tRNA aminoacylation","BP","Day21_magenta"
"3948","GO:0007182",0.0331452300335604,0.999721847685705,1,2,"common-partner SMAD protein phosphorylation","BP","Day21_magenta"
"3949","GO:0007352",0.0331452300335604,0.999721847685705,1,2,"zygotic specification of dorsal/ventral axis","BP","Day21_magenta"
"3950","GO:0030865",0.0331452300335604,0.999721847685705,1,2,"cortical cytoskeleton organization","BP","Day21_magenta"
"3951","GO:0033363",0.0331452300335604,0.999721847685705,1,2,"secretory granule organization","BP","Day21_magenta"
"3952","GO:1900224",0.0331452300335604,0.999721847685705,1,2,"positive regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry","BP","Day21_magenta"
"3953","GO:0042759",0.0339431753685365,0.999534693179291,1,5,"long-chain fatty acid biosynthetic process","BP","Day21_magenta"
"3954","GO:2000573",0.0342606877833495,0.999525885339975,1,5,"positive regulation of DNA biosynthetic process","BP","Day21_magenta"
"3955","GO:0080111",0.0342680022440158,0.99955506721636,1,4,"DNA demethylation","BP","Day21_magenta"
"3956","GO:0038092",0.0358372922911439,0.99951305528777,1,4,"nodal signaling pathway","BP","Day21_magenta"
"3957","GO:0061635",0.0360389815946609,0.999507516248523,1,4,"regulation of protein complex stability","BP","Day21_magenta"
"3958","GO:0006434",0.0370164256828336,0.999537489099846,1,3,"seryl-tRNA aminoacylation","BP","Day21_magenta"
"3959","GO:0010044",0.0372735644860692,0.999530985702278,1,3,"response to aluminum ion","BP","Day21_magenta"
"3960","GO:0009052",0.037287238549546,0.999472527016501,1,4,"pentose-phosphate shunt, non-oxidative branch","BP","Day21_magenta"
"3961","GO:0042274",0.0376462233753904,0.999462238601837,1,4,"ribosomal small subunit biogenesis","BP","Day21_magenta"
"3962","GO:0042311",0.0379836150731064,0.999392296558654,1,6,"vasodilation","BP","Day21_magenta"
"3963","GO:0051123",0.0384355663870553,0.999501020874689,1,3,"RNA polymerase II preinitiation complex assembly","BP","Day21_magenta"
"3964","GO:0007089",0.0385838127895155,0.999497130090656,1,3,"traversing start control point of mitotic cell cycle","BP","Day21_magenta"
"3965","GO:0051098",0.038861166379854,0.999489809533833,1,3,"regulation of binding","BP","Day21_magenta"
"3966","GO:1903715",0.0392236109938519,0.999480161885586,1,3,"regulation of aerobic respiration","BP","Day21_magenta"
"3967","GO:0071051",0.0392886341618521,0.999375222406044,1,5,"polyadenylation-dependent snoRNA 3'-end processing","BP","Day21_magenta"
"3968","GO:0099566",0.039311405331867,0.999477811110857,1,3,"regulation of postsynaptic cytosolic calcium ion concentration","BP","Day21_magenta"
"3969","GO:0006428",0.0395107841911066,0.999472452502094,1,3,"isoleucyl-tRNA aminoacylation","BP","Day21_magenta"
"3970","GO:0007079",0.039614917776525,0.999469642681727,1,3,"mitotic chromosome movement towards spindle pole","BP","Day21_magenta"
"3971","GO:0044794",0.0402417530388266,0.999344283047087,1,5,"positive regulation by host of viral process","BP","Day21_magenta"
"3972","GO:1905098",0.0402923141381894,0.99945117904808,1,3,"negative regulation of guanyl-nucleotide exchange factor activity","BP","Day21_magenta"
"3973","GO:0007127",0.0412099346588779,0.999425654287197,1,3,"meiosis I","BP","Day21_magenta"
"3974","GO:0031665",0.0415680995979078,0.999343249464815,1,4,"negative regulation of lipopolysaccharide-mediated signaling pathway","BP","Day21_magenta"
"3975","GO:0021953",0.0423367080218641,0.999318511978671,1,4,"central nervous system neuron differentiation","BP","Day21_magenta"
"3976","GO:1902230",0.0427021429301012,0.999306587175455,1,4,"negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","BP","Day21_magenta"
"3977","GO:0006419",0.0433627547522096,0.999363448233582,1,3,"alanyl-tRNA aminoacylation","BP","Day21_magenta"
"3978","GO:0060261",0.0434238953983006,0.999282725512033,1,4,"positive regulation of transcription initiation from RNA polymerase II promoter","BP","Day21_magenta"
"3979","GO:0000183",0.043578011116733,0.999277577050582,1,4,"rDNA heterochromatin assembly","BP","Day21_magenta"
"3980","GO:1903895",0.0436285092021073,0.999196427152285,1,6,"negative regulation of IRE1-mediated unfolded protein response","BP","Day21_magenta"
"3981","GO:0042138",0.0437660215252379,0.999351432994665,1,3,"meiotic DNA double-strand break formation","BP","Day21_magenta"
"3982","GO:0060840",0.0450935214623967,0.99922594934902,1,4,"artery development","BP","Day21_magenta"
"3983","GO:0007183",0.0463265021835295,0.99912880292465,1,5,"SMAD protein complex assembly","BP","Day21_magenta"
"3984","GO:0000028",0.046544580027462,0.999084341860851,1,6,"ribosomal small subunit assembly","BP","Day21_magenta"
"3985","GO:1902531",0.0481687117902945,0.999212784643588,1,3,"regulation of intracellular signal transduction","BP","Day21_magenta"
"3986","GO:0046655",0.0481827575529081,0.99905686115294,1,5,"folic acid metabolic process","BP","Day21_magenta"
"3987","GO:0040015",0.0482802025728298,0.998909530880177,1,13,"negative regulation of multicellular organism growth","BP","Day21_magenta"
"3988","GO:0098780",0.0485665176723334,0.999041624810312,1,5,"response to mitochondrial depolarisation","BP","Day21_magenta"
"3989","GO:2000491",0.0486215912044127,0.99919774431739,1,3,"positive regulation of hepatic stellate cell activation","BP","Day21_magenta"
"3990","GO:0021798",0.0489440191434358,0.999086593213341,1,4,"forebrain dorsal/ventral pattern formation","BP","Day21_magenta"
"3991","GO:1990440",0.0490953717180613,0.999181854064955,1,3,"positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","BP","Day21_magenta"
"3992","GO:0042675",0.049305237148198,0.999174764392766,1,3,"compound eye cone cell differentiation","BP","Day21_magenta"
"3993","GO:0044829",0.0499312656503017,0.998986430818718,1,5,"positive regulation by host of viral genome replication","BP","Day21_magenta"
"3994","GO:0005524",0.0072626140058627,0.996101200300049,28,1472,"ATP binding","MF","Day21_magenta"
"3995","GO:0003723",2.79032330824231e-06,0.999999256943962,21,563,"RNA binding","MF","Day21_magenta"
"3996","GO:0003677",0.0153168438715034,0.992972222800769,15,827,"DNA binding","MF","Day21_magenta"
"3997","GO:0042802",0.0381027291103322,0.98090734290043,14,762,"identical protein binding","MF","Day21_magenta"
"3998","GO:0005525",0.0421425723130168,0.983369167789741,8,400,"GTP binding","MF","Day21_magenta"
"3999","GO:0003735",3.27978002738896e-05,0.999996683067718,7,113,"structural constituent of ribosome","MF","Day21_magenta"
"4000","GO:0008017",0.00377161036572883,0.999148074277695,7,149,"microtubule binding","MF","Day21_magenta"
"4001","GO:0016887",0.0245794995085703,0.992003755374217,7,219,"ATPase activity","MF","Day21_magenta"
"4002","GO:0051082",0.00023313356616996,0.999980810812825,5,55,"unfolded protein binding","MF","Day21_magenta"
"4003","GO:0000049",0.00032582754414723,0.999971279082135,5,51,"tRNA binding","MF","Day21_magenta"
"4004","GO:0003777",0.00232955474678534,0.999676460686799,5,67,"microtubule motor activity","MF","Day21_magenta"
"4005","GO:0017124",0.01070694837626,0.998326838703437,4,68,"SH3 domain binding","MF","Day21_magenta"
"4006","GO:0042393",0.0209165622562617,0.995993292580525,4,82,"histone binding","MF","Day21_magenta"
"4007","GO:0015037",1.47179080905546e-05,0.999999915833028,3,5,"peptide disulfide oxidoreductase activity","MF","Day21_magenta"
"4008","GO:0003756",8.39676112599522e-05,0.999998783322091,3,8,"protein disulfide isomerase activity","MF","Day21_magenta"
"4009","GO:0002161",0.000344239885514708,0.999990995197355,3,11,"aminoacyl-tRNA editing activity","MF","Day21_magenta"
"4010","GO:0051020",0.00134123059932392,0.999938787588712,3,17,"GTPase binding","MF","Day21_magenta"
"4011","GO:0004521",0.00311281518170199,0.999800352515953,3,25,"endoribonuclease activity","MF","Day21_magenta"
"4012","GO:0015631",0.0060284702696035,0.999504326161972,3,29,"tubulin binding","MF","Day21_magenta"
"4013","GO:0000014",0.000351709049530602,0.999998198703552,2,4,"single-stranded DNA endodeoxyribonuclease activity","MF","Day21_magenta"
"4014","GO:0000146",0.00256941063528111,0.999954385262324,2,6,"microfilament motor activity","MF","Day21_magenta"
"4015","GO:0008409",0.00314931108576829,0.999931972993995,2,8,"5'-3' exonuclease activity","MF","Day21_magenta"
"4016","GO:0004860",0.00388448673271777,0.99990390559663,2,9,"protein kinase inhibitor activity","MF","Day21_magenta"
"4017","GO:0004298",0.00425161491177467,0.999885491991524,2,11,"threonine-type endopeptidase activity","MF","Day21_magenta"
"4018","GO:0043024",0.00774120645176722,0.999720671759445,2,10,"ribosomal small subunit binding","MF","Day21_magenta"
"4019","GO:0031369",0.0104363269280992,0.999546341967297,2,12,"translation initiation factor binding","MF","Day21_magenta"
"4020","GO:0070628",0.0120222971423847,0.999420655219949,2,15,"proteasome binding","MF","Day21_magenta"
"4021","GO:0016597",0.0125854650335361,0.999383855165747,2,14,"amino acid binding","MF","Day21_magenta"
"4022","GO:0070410",0.012855843742696,0.999333308083579,2,23,"co-SMAD binding","MF","Day21_magenta"
"4023","GO:0070412",0.0129480377223965,0.999326010822058,2,23,"R-SMAD binding","MF","Day21_magenta"
"4024","GO:0003746",0.0134031593889517,0.99930003164504,2,19,"translation elongation factor activity","MF","Day21_magenta"
"4025","GO:0019843",0.0221285507645422,0.998463618191556,2,25,"rRNA binding","MF","Day21_magenta"
"4026","GO:0008234",0.0233242602085265,0.998354532234057,2,21,"cysteine-type peptidase activity","MF","Day21_magenta"
"4027","GO:0043531",0.0240062969830789,0.998302020488037,2,18,"ADP binding","MF","Day21_magenta"
"4028","GO:0097718",0.0244752029458552,0.998202738803483,2,26,"disordered domain specific binding","MF","Day21_magenta"
"4029","GO:0015129",0.0302299568942873,0.997487031055941,2,32,"lactate transmembrane transporter activity","MF","Day21_magenta"
"4030","GO:0035064",0.0498103455837696,0.994596140387747,2,29,"methylated histone binding","MF","Day21_magenta"
"4031","GO:0043828",0.00613230694554524,1,1,1,"tRNA 2-selenouridine synthase activity","MF","Day21_magenta"
"4032","GO:0000170",0.00662889503958612,1,1,1,"sphingosine hydroxylase activity","MF","Day21_magenta"
"4033","GO:0062062",0.00681035692660277,1,1,1,"oligosaccharyltransferase complex binding","MF","Day21_magenta"
"4034","GO:0051500",0.00739393688782564,1,1,1,"D-tyrosyl-tRNA(Tyr) deacylase activity","MF","Day21_magenta"
"4035","GO:0106105",0.00739393688782564,1,1,1,"Ala-tRNA(Thr) hydrolase activity","MF","Day21_magenta"
"4036","GO:0070579",0.0113135385530747,1,1,1,"methylcytosine dioxygenase activity","MF","Day21_magenta"
"4037","GO:0103053",0.0113135385530747,1,1,1,"1-ethyladenine demethylase activity","MF","Day21_magenta"
"4038","GO:1990984",0.0113135385530747,1,1,1,"tRNA demethylase activity","MF","Day21_magenta"
"4039","GO:0072354",0.0117373861038625,1,1,1,"histone kinase activity (H3-T3 specific)","MF","Day21_magenta"
"4040","GO:0070539",0.0121167746277285,0.999963225231975,1,2,"linoleic acid binding","MF","Day21_magenta"
"4041","GO:0070540",0.0121167746277285,0.999963225231975,1,2,"stearic acid binding","MF","Day21_magenta"
"4042","GO:0070538",0.0156684655382717,0.999917933172643,1,3,"oleic acid binding","MF","Day21_magenta"
"4043","GO:0016937",0.0158486547448024,1,1,1,"short-branched-chain-acyl-CoA dehydrogenase activity","MF","Day21_magenta"
"4044","GO:0047315",0.0161569515327139,1,1,1,"kynurenine-glyoxylate transaminase activity","MF","Day21_magenta"
"4045","GO:0047804",0.0161569515327139,1,1,1,"cysteine-S-conjugate beta-lyase activity","MF","Day21_magenta"
"4046","GO:0004820",0.0162386485443507,1,1,1,"glycine-tRNA ligase activity","MF","Day21_magenta"
"4047","GO:0004618",0.0163309587888627,1,1,1,"phosphoglycerate kinase activity","MF","Day21_magenta"
"4048","GO:0004477",0.0163558422354123,1,1,1,"methenyltetrahydrofolate cyclohydrolase activity","MF","Day21_magenta"
"4049","GO:0004487",0.0163558422354123,1,1,1,"methylenetetrahydrofolate dehydrogenase (NAD+) activity","MF","Day21_magenta"
"4050","GO:0004488",0.0163558422354123,1,1,1,"methylenetetrahydrofolate dehydrogenase (NADP+) activity","MF","Day21_magenta"
"4051","GO:0140030",0.0166400955656873,1,1,1,"modification-dependent protein binding","MF","Day21_magenta"
"4052","GO:0004372",0.0167001816046696,1,1,1,"glycine hydroxymethyltransferase activity","MF","Day21_magenta"
"4053","GO:0003980",0.0167116878179955,1,1,1,"UDP-glucose:glycoprotein glucosyltransferase activity","MF","Day21_magenta"
"4054","GO:0004491",0.0167116878179955,1,1,1,"methylmalonate-semialdehyde dehydrogenase (acylating) activity","MF","Day21_magenta"
"4055","GO:0004801",0.0167116878179955,1,1,1,"sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity","MF","Day21_magenta"
"4056","GO:0005094",0.0167116878179955,1,1,1,"Rho GDP-dissociation inhibitor activity","MF","Day21_magenta"
"4057","GO:0018478",0.0167116878179955,1,1,1,"malonate-semialdehyde dehydrogenase (acetylating) activity","MF","Day21_magenta"
"4058","GO:0070463",0.0167116878179955,1,1,1,"tubulin-dependent ATPase activity","MF","Day21_magenta"
"4059","GO:0102522",0.0167116878179955,1,1,1,"tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity","MF","Day21_magenta"
"4060","GO:0035516",0.018668451323002,0.99991241337786,1,2,"oxidative DNA demethylase activity","MF","Day21_magenta"
"4061","GO:0035515",0.0199818438946966,0.999899588622778,1,2,"oxidative RNA demethylase activity","MF","Day21_magenta"
"4062","GO:0042284",0.0202300784050358,0.999897065279366,1,2,"sphingolipid delta-4 desaturase activity","MF","Day21_magenta"
"4063","GO:0033919",0.0207444704169009,0.999891735673113,1,2,"glucan 1,3-alpha-glucosidase activity","MF","Day21_magenta"
"4064","GO:0090599",0.0207444704169009,0.999891735673113,1,2,"alpha-glucosidase activity","MF","Day21_magenta"
"4065","GO:0061649",0.0218466061423706,0.999879858551462,1,2,"ubiquitin modification-dependent histone binding","MF","Day21_magenta"
"4066","GO:0004613",0.0230367816038288,0.99986633044982,1,2,"phosphoenolpyruvate carboxykinase (GTP) activity","MF","Day21_magenta"
"4067","GO:0044729",0.025117670877807,0.99978819687372,1,3,"hemi-methylated DNA-binding","MF","Day21_magenta"
"4068","GO:0004817",0.0272394055924507,0.999812708457961,1,2,"cysteine-tRNA ligase activity","MF","Day21_magenta"
"4069","GO:0016765",0.0283331399260789,0.999730102674088,1,3,"transferase activity, transferring alkyl or aryl (other than methyl) groups","MF","Day21_magenta"
"4070","GO:0001609",0.0286632417359697,0.99963813641609,1,8,"G protein-coupled adenosine receptor activity","MF","Day21_magenta"
"4071","GO:0047429",0.0292497235120217,0.999712237539477,1,3,"nucleoside-triphosphate diphosphatase activity","MF","Day21_magenta"
"4072","GO:0003860",0.0292862085154005,0.99978327689693,1,2,"3-hydroxyisobutyryl-CoA hydrolase activity","MF","Day21_magenta"
"4073","GO:0008732",0.0308143146556733,0.999759881929694,1,2,"L-allo-threonine aldolase activity","MF","Day21_magenta"
"4074","GO:0002196",0.0315376261630927,0.99974838337909,1,2,"Ser-tRNA(Ala) hydrolase activity","MF","Day21_magenta"
"4075","GO:1990889",0.033052888043576,0.999723408532419,1,2,"H4K20me3 modified histone binding","MF","Day21_magenta"
"4076","GO:0061860",0.0330557994076588,0.999723359390134,1,2,"DNA clamp unloader activity","MF","Day21_magenta"
"4077","GO:0001018",0.0331452300335603,0.999721847685705,1,2,"mitochondrial promoter sequence-specific DNA binding","MF","Day21_magenta"
"4078","GO:0004819",0.0331452300335604,0.999721847685705,1,2,"glutamine-tRNA ligase activity","MF","Day21_magenta"
"4079","GO:0016628",0.0335285650602345,0.999621148351785,1,3,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","MF","Day21_magenta"
"4080","GO:0042056",0.0339565553480124,0.999611338487974,1,3,"chemoattractant activity","MF","Day21_magenta"
"4081","GO:0050833",0.03657370849998,0.999459192116614,1,5,"pyruvate transmembrane transporter activity","MF","Day21_magenta"
"4082","GO:0004579",0.0368765785106233,0.999541006645057,1,3,"dolichyl-diphosphooligosaccharide-protein glycotransferase activity","MF","Day21_magenta"
"4083","GO:0004828",0.0370164256828336,0.999537489099846,1,3,"serine-tRNA ligase activity","MF","Day21_magenta"
"4084","GO:0004839",0.0376015105228979,0.999522624474705,1,3,"ubiquitin activating enzyme activity","MF","Day21_magenta"
"4085","GO:0004822",0.0395107841911066,0.999472452502094,1,3,"isoleucine-tRNA ligase activity","MF","Day21_magenta"
"4086","GO:0017162",0.03952147304418,0.999472164436384,1,3,"aryl hydrocarbon receptor binding","MF","Day21_magenta"
"4087","GO:0070905",0.0397367420686803,0.999466345870189,1,3,"serine binding","MF","Day21_magenta"
"4088","GO:0036402",0.040890270523039,0.999434613232131,1,3,"proteasome-activating ATPase activity","MF","Day21_magenta"
"4089","GO:0009044",0.0411774046328583,0.999426569257212,1,3,"xylan 1,4-beta-xylosidase activity","MF","Day21_magenta"
"4090","GO:0046556",0.0411774046328583,0.999426569257212,1,3,"alpha-L-arabinofuranosidase activity","MF","Day21_magenta"
"4091","GO:0004813",0.0433627547522096,0.999363448233582,1,3,"alanine-tRNA ligase activity","MF","Day21_magenta"
"4092","GO:0034713",0.0451010722958533,0.999310837197953,1,3,"type I transforming growth factor beta receptor binding","MF","Day21_magenta"
"4093","GO:0051880",0.046394901117339,0.999018536514694,1,10,"G-quadruplex DNA binding","MF","Day21_magenta"
"4094","GO:0034511",0.0469329530498471,0.999160844592921,1,4,"U3 snoRNA binding","MF","Day21_magenta"
"4095","GO:0008296",0.0472994411835892,0.999147552660273,1,4,"3'-5'-exodeoxyribonuclease activity","MF","Day21_magenta"
"4096","GO:0061133",0.0490901054806265,0.999081074272697,1,4,"endopeptidase activator activity","MF","Day21_magenta"
"4097","GO:0006915",0.0243353869537882,0.986872207326259,20,308,"apoptotic process","BP","Day21_red"
"4098","GO:0035556",0.0142144534141465,0.993091710075569,18,192,"intracellular signal transduction","BP","Day21_red"
"4099","GO:0006281",0.00676058053271132,0.997194557952825,15,195,"DNA repair","BP","Day21_red"
"4100","GO:0006357",0.0266316796547723,0.986949518276544,15,228,"regulation of transcription by RNA polymerase II","BP","Day21_red"
"4101","GO:0006897",0.0452127338129526,0.97911146926071,11,143,"endocytosis","BP","Day21_red"
"4102","GO:0007568",0.00805871788315545,0.997490439587932,9,98,"aging","BP","Day21_red"
"4103","GO:0006260",0.0230703060031115,0.991435643824025,9,103,"DNA replication","BP","Day21_red"
"4104","GO:0001666",0.0193745835316584,0.993523710087633,8,90,"response to hypoxia","BP","Day21_red"
"4105","GO:0006310",0.00147818776205462,0.99972359093444,7,65,"DNA recombination","BP","Day21_red"
"4106","GO:0006457",0.00422500716984593,0.999047392568155,7,64,"protein folding","BP","Day21_red"
"4107","GO:0001934",0.0189861357965359,0.994282859600183,7,66,"positive regulation of protein phosphorylation","BP","Day21_red"
"4108","GO:0009636",0.0191565686561471,0.994159396709675,7,84,"response to toxic substance","BP","Day21_red"
"4109","GO:0008203",0.0349314446323458,0.987990985246456,7,77,"cholesterol metabolic process","BP","Day21_red"
"4110","GO:0007015",0.0385018908792113,0.986577514582816,7,66,"actin filament organization","BP","Day21_red"
"4111","GO:0006367",0.00481483077701832,0.999064824551485,6,40,"transcription initiation from RNA polymerase II promoter","BP","Day21_red"
"4112","GO:0006406",0.0183210763712419,0.995285925798564,6,37,"mRNA export from nucleus","BP","Day21_red"
"4113","GO:0031647",0.0348776052298207,0.989141690646988,6,77,"regulation of protein stability","BP","Day21_red"
"4114","GO:0051028",0.0375804011081567,0.988256586653433,6,56,"mRNA transport","BP","Day21_red"
"4115","GO:0006325",0.038247323697109,0.988009543508448,6,55,"chromatin organization","BP","Day21_red"
"4116","GO:0032868",0.00515330274059344,0.999162807032474,5,37,"response to insulin","BP","Day21_red"
"4117","GO:0007266",0.0139947319393183,0.997111530774732,5,35,"Rho protein signal transduction","BP","Day21_red"
"4118","GO:0000082",0.0177070879175438,0.996067690888565,5,42,"G1/S transition of mitotic cell cycle","BP","Day21_red"
"4119","GO:0016042",0.0309806362867436,0.991889548869127,5,61,"lipid catabolic process","BP","Day21_red"
"4120","GO:0007286",0.0394691986512432,0.989173982421758,5,43,"spermatid development","BP","Day21_red"
"4121","GO:0032956",0.0404014656698528,0.988848119758715,5,43,"regulation of actin cytoskeleton organization","BP","Day21_red"
